year,lon,lat,edge_density,building_coverage,texture_entropy
2022,120.655,24.205,0.0,0.0,0.0
2022,120.665,24.085,0.0,0.0,0.0
2022,120.665,24.095,0.0,0.0,0.0
2022,120.665,24.105,0.0,0.0,0.0
2022,120.665,24.115,0.0,0.0,0.0
2022,120.665,24.125,0.0,0.0,0.0
2022,120.665,24.135,0.0,0.0,0.0
2022,120.665,24.145,0.0,0.0,0.0
2022,120.665,24.155,0.0,0.0,0.0
2022,120.665,24.165,0.0,0.0,0.0
2022,120.665,24.175,0.0,0.0,0.0
2022,120.665,24.185,0.0,0.0,0.0
2022,120.665,24.195,0.0,0.0,0.0
2022,120.665,24.205,0.0,0.0,0.0
2022,120.675,24.085,0.0,0.0,0.0
2022,120.675,24.095,0.0,0.0,0.0
2022,120.675,24.105,0.0,0.0,0.0
2022,120.675,24.115,0.0,0.0,0.0
2022,120.675,24.125,0.0,0.0,0.0
2022,120.675,24.135,0.0,0.0,0.0
2022,120.675,24.145,0.0,0.0,0.0
2022,120.675,24.155,0.0,0.0,0.0
2022,120.675,24.165,0.0,0.0,0.0
2022,120.675,24.175,0.0,0.0,0.0
2022,120.675,24.185,0.0,0.0,0.0
2022,120.675,24.195,0.0,0.0,0.0
2022,120.675,24.205,0.0,0.0,0.0
2022,120.685,24.085,0.0,0.0,0.0
2022,120.685,24.095,0.0,0.0,0.0
2022,120.685,24.105,0.0,0.0,0.0
2022,120.685,24.115,0.0,0.0,0.0
2022,120.685,24.125,0.0,0.0,0.0
2022,120.685,24.135,0.0,0.0,0.0
2022,120.685,24.145,0.0,0.0,0.0
2022,120.685,24.155,0.0,0.0,0.0
2022,120.685,24.165,0.0,0.0,0.0
2022,120.685,24.175,0.0,0.0,0.0
2022,120.685,24.185,0.0,0.0,0.0
2022,120.685,24.195,0.0,0.0,0.0
2022,120.685,24.205,0.0,0.0,0.0
2022,120.695,24.085,0.0,0.0,0.0
2022,120.695,24.095,0.0,0.0,0.0
2022,120.695,24.105,0.0,0.0,0.0
2022,120.695,24.115,0.0,0.0,0.0
2022,120.695,24.125,0.0,0.0,0.0
2022,120.695,24.135,0.0,0.0,0.0
2022,120.695,24.145,0.0,0.0,0.0
2022,120.695,24.155,0.0,0.0,0.0
2022,120.695,24.165,0.0,0.0,0.0
2022,120.695,24.175,0.0,0.0,0.0
2022,120.695,24.185,0.0,0.0,0.0
2022,120.695,24.195,0.0,0.0,0.0
2022,120.695,24.205,0.0,0.0,0.0
2022,120.705,24.085,0.0,0.0,0.0
2022,120.705,24.095,0.0,0.0,0.0
2022,120.705,24.105,0.0,0.0,0.0
2022,120.705,24.115,0.0,0.0,0.0
2022,120.705,24.125,0.0,0.0,0.0
2022,120.705,24.135,0.0,0.0,0.0
2022,120.705,24.145,0.0,0.0,0.0
2022,120.705,24.155,0.0,0.0,0.0
2022,120.705,24.165,0.0,0.0,0.0
2022,120.705,24.175,0.0,0.0,0.0
2022,120.705,24.185,0.0,0.0,0.0
2022,120.705,24.195,0.0,0.0,0.0
2022,120.705,24.205,0.0,0.0,0.0
2022,120.715,24.085,0.0,0.0,0.0
2022,120.715,24.095,0.0,0.0,0.0
2022,120.715,24.105,0.0,0.0,0.0
2022,120.715,24.115,0.0,0.0,0.0
2022,120.715,24.125,0.0,0.0,0.0
2022,120.715,24.135,0.0,0.0,0.0
2022,120.715,24.145,0.0,0.0,0.0
2022,120.715,24.155,0.0,0.0,0.0
2022,120.715,24.165,0.0,0.0,0.0
2022,120.715,24.175,0.0,0.0,0.0
2022,120.715,24.185,0.0,0.0,0.0
2022,120.715,24.195,0.0,0.0,0.0
2022,120.715,24.205,0.0,0.0,0.0
2022,120.725,24.085,0.0,0.0,0.0
2022,120.725,24.095,0.0,0.0,0.0
2022,120.725,24.105,0.0,0.0,0.0
2022,120.725,24.115,0.0,0.0,0.0
2022,120.725,24.125,0.0,0.0,0.0
2022,120.725,24.135,0.0,0.0,0.0
2022,120.725,24.145,0.0,0.0,0.0
2022,120.725,24.155,0.0,0.0,0.0
2022,120.725,24.165,0.0,0.0,0.0
2022,120.725,24.175,0.0,0.0,0.0
2022,120.725,24.185,0.0,0.0,0.0
2022,120.725,24.195,0.0,0.0,0.0
2022,120.725,24.205,0.0,0.0,0.0
2022,120.735,24.085,0.0,0.0,0.0
2022,120.735,24.095,0.0,0.0,0.0
2022,120.735,24.105,0.0,0.0,0.0
2022,120.735,24.115,0.0,0.0,0.0
2022,120.735,24.125,0.0,0.0,0.0
2022,120.735,24.135,0.0,0.0,0.0
2022,120.735,24.145,0.0,0.0,0.0
2022,120.735,24.155,0.0,0.0,0.0
2022,120.735,24.165,0.0,0.0,0.0
2022,120.735,24.175,0.0,0.0,0.0
2022,120.735,24.185,0.0,0.0,0.0
2022,120.735,24.195,0.0,0.0,0.0
2022,120.735,24.205,0.0,0.0,0.0
2022,120.745,24.085,0.0,0.0,0.0
2022,120.745,24.095,0.0,0.0,0.0
2022,120.745,24.105,0.0,0.0,0.0
2022,120.745,24.115,0.0,0.0,0.0
2022,120.745,24.125,0.0,0.0,0.0
2022,120.745,24.135,0.0,0.0,0.0
2022,120.745,24.145,0.0,0.0,0.0
2022,120.745,24.155,0.0,0.0,0.0
2022,120.745,24.165,0.0,0.0,0.0
2022,120.745,24.175,0.0,0.0,0.0
2022,120.745,24.185,0.0,0.0,0.0
2022,120.745,24.195,0.0,0.0,0.0
2022,120.745,24.205,0.0,0.0,0.0
2022,120.755,24.085,0.0,0.0,0.0
2022,120.755,24.095,0.0,0.0,0.0
2022,120.755,24.105,0.0,0.0,0.0
2022,120.755,24.115,0.0,0.0,0.0
2022,120.755,24.125,0.0,0.0,0.0
2022,120.755,24.135,0.0,0.0,0.0
2022,120.755,24.145,0.0,0.0,0.0
2022,120.755,24.155,0.0,0.0,0.0
2022,120.755,24.165,0.0,0.0,0.0
2022,120.755,24.175,0.0,0.0,0.0
2022,120.755,24.185,0.0,0.0,0.0
2022,120.755,24.195,0.0,0.0,0.0
2022,120.755,24.205,0.0,0.0,0.0
2023,120.615,24.085,0.10534455128205128,0.15575892857142856,2.963968068219547
2023,120.615,24.095,0.1086750228937729,0.17465544871794872,3.0118904334083125
2023,120.615,24.105,0.11859832875457875,0.22695112179487179,3.109772512670164
2023,120.615,24.115,0.11649038461538462,0.2385021749084249,3.114736131558435
2023,120.615,24.125,0.11648294413919413,0.21523523351648352,3.10699481899007
2023,120.615,24.135,0.12164205586080586,0.2047069597069597,3.116896044298577
2023,120.615,24.145,0.1443595467032967,0.20893372252747253,3.1886002600274006
2023,120.615,24.155,0.15929658882783881,0.2064136904761905,3.2137975208670726
2023,120.615,24.165,0.17279761904761906,0.23130608974358974,3.248682505565713
2023,120.615,24.175,0.1918646978021978,0.24369734432234433,3.299178002541675
2023,120.615,24.185,0.17612751831501833,0.23690132783882784,3.284081803357233
2023,120.615,24.195,0.1490081272893773,0.2182892628205128,3.214912948952878
2023,120.615,24.205,0.12046016483516483,0.15843921703296704,3.126736244849204
2023,120.625,24.085,0.11050538003663003,0.1713404304029304,2.9883333890470776
2023,120.625,24.095,0.11492788461538461,0.18144917582417583,3.045629573008659
2023,120.625,24.105,0.13352220695970696,0.23988266941391942,3.1552231750749615
2023,120.625,24.115,0.13111092032967034,0.25107257326007326,3.1737181992993087
2023,120.625,24.125,0.13531307234432235,0.224566163003663,3.171909447708901
2023,120.625,24.135,0.1458728250915751,0.2256312957875458,3.1999335865375294
2023,120.625,24.145,0.17784913003663003,0.24313472985347986,3.26825441655483
2023,120.625,24.155,0.19161687271062272,0.23832932692307693,3.2926913906130566
2023,120.625,24.165,0.1942445054945055,0.24804143772893772,3.2974695430307475
2023,120.625,24.175,0.1935536858974359,0.23830986721611722,3.3171275635392554
2023,120.625,24.185,0.17175824175824175,0.2288661858974359,3.28225255686229
2023,120.625,24.195,0.1532617902930403,0.21260130494505494,3.2483456091129095
2023,120.625,24.205,0.14217548076923076,0.18586423992673992,3.206753105984962
2023,120.635,24.085,0.10966346153846154,0.16593807234432234,2.9801121430899005
2023,120.635,24.095,0.12150354853479854,0.1897882326007326,3.0680792352293644
2023,120.635,24.105,0.15102506868131868,0.25094837454212454,3.19534885256731
2023,120.635,24.115,0.15074576465201464,0.27242788461538464,3.2252978771256697
2023,120.635,24.125,0.1590842490842491,0.2564548992673993,3.2343874178215133
2023,120.635,24.135,0.16669642857142858,0.2563753434065934,3.258595366116843
2023,120.635,24.145,0.1990493360805861,0.2689846611721612,3.335903708444495
2023,120.635,24.155,0.20994104853479853,0.2691059981684982,3.3521717169538348
2023,120.635,24.165,0.21002518315018315,0.2731353021978022,3.350449841541721
2023,120.635,24.175,0.20270375457875459,0.2689863782051282,3.3381116816652643
2023,120.635,24.185,0.18495821886446887,0.24733115842490844,3.3071992295778587
2023,120.635,24.195,0.1706753663003663,0.2251316391941392,3.28805194681261
2023,120.635,24.205,0.1668011675824176,0.2351264880952381,3.2733523923559256
2023,120.645,24.085,0.1204933608058608,0.17682005494505496,3.002426580260188
2023,120.645,24.095,0.13629407051282053,0.20791151556776558,3.106147708458447
2023,120.645,24.105,0.16927083333333334,0.267327152014652,3.246412778254023
2023,120.645,24.115,0.167152586996337,0.2836578525641026,3.273840810155622
2023,120.645,24.125,0.1729349816849817,0.2650658195970696,3.277669438815427
2023,120.645,24.135,0.18056719322344322,0.2637454212454212,3.293395827062763
2023,120.645,24.145,0.21101018772893773,0.2752312271062271,3.3599367470665666
2023,120.645,24.155,0.2209621108058608,0.29331673534798536,3.3726336361316296
2023,120.645,24.165,0.22240041208791209,0.2979561584249084,3.373188981954794
2023,120.645,24.175,0.21346497252747254,0.2954635989010989,3.3570122654857943
2023,120.645,24.185,0.18986607142857143,0.26253205128205126,3.3203287670040362
2023,120.645,24.195,0.1715378891941392,0.23844436813186815,3.28642244391764
2023,120.645,24.205,0.17447344322344321,0.243419184981685,3.2875966785474273
2023,120.655,24.085,0.14744276556776556,0.22281478937728938,3.0725838838179667
2023,120.655,24.095,0.16184867216117216,0.25012992216117214,3.165344417873332
2023,120.655,24.105,0.19451407967032966,0.3060931776556777,3.287077982029566
2023,120.655,24.115,0.19158081501831503,0.3006209935897436,3.326331519347112
2023,120.655,24.125,0.19919642857142858,0.2803937728937729,3.3409539888092272
2023,120.655,24.135,0.20582016941391942,0.2783871336996337,3.3590120359120634
2023,120.655,24.145,0.23119848901098902,0.28971783424908426,3.4060300507468795
2023,120.655,24.155,0.23937328296703297,0.3022870879120879,3.4121982090764567
2023,120.655,24.165,0.23430173992673992,0.3066163003663004,3.3998818948634733
2023,120.655,24.175,0.2121411401098901,0.2916603708791209,3.3644335979135174
2023,120.655,24.185,0.18182406135531134,0.250226076007326,3.3161362689801708
2023,120.655,24.195,0.16531822344322344,0.22342662545787545,3.2835432630245878
2023,120.655,24.205,0.1787242445054945,0.24432921245421246,3.290096217862408
2023,120.665,24.085,0.16240670787545788,0.27144402472527474,3.126475692737048
2023,120.665,24.095,0.17873168498168499,0.3180271291208791,3.2087809078978515
2023,120.665,24.105,0.2055151098901099,0.3363804945054945,3.2996464884304078
2023,120.665,24.115,0.2049496336996337,0.32207245879120877,3.3506384610254214
2023,120.665,24.125,0.21545615842490842,0.2972945283882784,3.3733891369128637
2023,120.665,24.135,0.22224244505494506,0.30626488095238097,3.391779180117355
2023,120.665,24.145,0.2416866987179487,0.3033241758241758,3.422528245801625
2023,120.665,24.155,0.25097355769230767,0.31672447344322346,3.4315395417893235
2023,120.665,24.165,0.25381238553113555,0.31770718864468867,3.4309115440440285
2023,120.665,24.175,0.22883241758241757,0.3013816391941392,3.3950958587013695
2023,120.665,24.185,0.1899227335164835,0.2585313644688645,3.3349864056746017
2023,120.665,24.195,0.15886561355311354,0.21105540293040292,3.2815144195488015
2023,120.665,24.205,0.17690418956043957,0.24136790293040292,3.287453712758782
2023,120.675,24.085,0.1708407738095238,0.29925309065934064,3.160535783743476
2023,120.675,24.095,0.18958390567765568,0.346667239010989,3.2363636309996062
2023,120.675,24.105,0.210172847985348,0.3581089743589744,3.306513478109768
2023,120.675,24.115,0.20974244505494505,0.34007554945054946,3.346104274034375
2023,120.675,24.125,0.2214966804029304,0.3182858287545788,3.3733246099491874
2023,120.675,24.135,0.23007097069597068,0.31894001831501834,3.397705699793587
2023,120.675,24.145,0.24727335164835165,0.317483402014652,3.426963430770274
2023,120.675,24.155,0.25544871794871793,0.32813072344322347,3.435697209406272
2023,120.675,24.165,0.2581192765567766,0.32660943223443223,3.434075284679491
2023,120.675,24.175,0.23004178113553114,0.31130608974358975,3.396887967432677
2023,120.675,24.185,0.19586595695970696,0.26011217948717946,3.34673400119758
2023,120.675,24.195,0.1650566620879121,0.21863438644688646,3.293097758167119
2023,120.675,24.205,0.18325721153846153,0.24917239010989012,3.3005918957748324
2023,120.685,24.085,0.17992559523809523,0.3108819826007326,3.202079076051355
2023,120.685,24.095,0.20012992216117217,0.3523901098901099,3.265828502410848
2023,120.685,24.105,0.21580414377289378,0.35633985805860807,3.31872768110992
2023,120.685,24.115,0.22333390567765568,0.3628811813186813,3.363627305111017
2023,120.685,24.125,0.23168040293040293,0.34397493131868134,3.3879645246789356
2023,120.685,24.135,0.23993704212454212,0.33322630494505495,3.4120226572259993
2023,120.685,24.145,0.24797332875457875,0.3247985347985348,3.4266929008290785
2023,120.685,24.155,0.2535393772893773,0.32838598901098903,3.433632174584711
2023,120.685,24.165,0.2523826694139194,0.327584706959707,3.4264040860813245
2023,120.685,24.175,0.22158482142857142,0.30014537545787545,3.384353685499448
2023,120.685,24.185,0.18890224358974358,0.261058836996337,3.3340991541773524
2023,120.685,24.195,0.16144803113553113,0.22288690476190476,3.287122996522479
2023,120.685,24.205,0.17871165293040292,0.25128033424908425,3.2932634133406
2023,120.695,24.085,0.18161114926739927,0.313174793956044,3.2265091474583825
2023,120.695,24.095,0.20665808150183151,0.34573031135531135,3.2922454126934397
2023,120.695,24.105,0.21966460622710623,0.35868360805860805,3.3316114955544425
2023,120.695,24.115,0.2296978021978022,0.36813701923076925,3.3696089680432104
2023,120.695,24.125,0.23420386904761906,0.3534220467032967,3.384942531442485
2023,120.695,24.135,0.2443618360805861,0.3460353708791209,3.413289427999648
2023,120.695,24.145,0.24695283882783883,0.3237540064102564,3.4236814401345335
2023,120.695,24.155,0.24538289835164837,0.3287631639194139,3.424033001173464
2023,120.695,24.165,0.24578411172161171,0.32204727564102564,3.4206099069505433
2023,120.695,24.175,0.21662889194139195,0.2935645604395604,3.372814391638439
2023,120.695,24.185,0.18460164835164836,0.25679658882783885,3.317862629564546
2023,120.695,24.195,0.15434809981684983,0.2119150641025641,3.264578878805124
2023,120.695,24.205,0.1654378434065934,0.23063186813186815,3.270773595317284
2023,120.705,24.085,0.17539548992673992,0.3090625,3.213642589293827
2023,120.705,24.095,0.20375343406593407,0.34893143315018316,3.2877938906168565
2023,120.705,24.105,0.21444024725274724,0.35693967490842493,3.3231360783166295
2023,120.705,24.115,0.22391826923076924,0.3742130265567766,3.3518502098085365
2023,120.705,24.125,0.22441563644688645,0.3593927426739927,3.355791236269976
2023,120.705,24.135,0.23605998168498168,0.35203811813186814,3.3879771823244393
2023,120.705,24.145,0.23797561813186813,0.33035141941391943,3.402002771940994
2023,120.705,24.155,0.23516311813186813,0.3201316391941392,3.409891486550075
2023,120.705,24.165,0.23148065476190477,0.30639194139194137,3.400887465723954
2023,120.705,24.175,0.19336195054945055,0.2837625915750916,3.3134516892547046
2023,120.705,24.185,0.16533882783882783,0.24827209249084248,3.235920157456983
2023,120.705,24.195,0.1367679716117216,0.20700434981684981,3.172609143907259
2023,120.705,24.205,0.1510330815018315,0.22779876373626373,3.193337450486759
2023,120.715,24.085,0.1514474587912088,0.27904246794871795,3.1493698418549325
2023,120.715,24.095,0.17390853937728937,0.324895260989011,3.2009983387876155
2023,120.715,24.105,0.17945226648351648,0.3326768543956044,3.21583504308292
2023,120.715,24.115,0.18921588827838828,0.3457228708791209,3.2475353185108693
2023,120.715,24.125,0.19403960622710623,0.3431805173992674,3.261418022575119
2023,120.715,24.135,0.20441449175824175,0.3409077380952381,3.2848613904036137
2023,120.715,24.145,0.20985061813186814,0.3374444826007326,3.3052996818092364
2023,120.715,24.155,0.204722413003663,0.32039606227106227,3.3078436363327586
2023,120.715,24.165,0.2040069826007326,0.31685897435897437,3.309611836666535
2023,120.715,24.175,0.1708121565934066,0.28921245421245423,3.2219761562928118
2023,120.715,24.185,0.14904075091575092,0.2644202152014652,3.156356416564455
2023,120.715,24.195,0.12247023809523809,0.21155048076923078,3.0899817874780586
2023,120.715,24.205,0.12954670329670329,0.22078983516483516,3.093402186481865
2023,120.725,24.085,0.13112751831501832,0.19029132326007325,3.1024542471290917
2023,120.725,24.095,0.1461492673992674,0.23352735805860805,3.1245180018406424
2023,120.725,24.105,0.14536458333333332,0.26088026556776556,3.113386407667455
2023,120.725,24.115,0.15543555402930403,0.29338427197802197,3.1328903266429284
2023,120.725,24.125,0.1614463141025641,0.29290407509157507,3.139134015675807
2023,120.725,24.135,0.17337740384615385,0.31019345238095236,3.1507026741719377
2023,120.725,24.145,0.17421417124542124,0.3142382097069597,3.147098977226593
2023,120.725,24.155,0.1673551968864469,0.30187099358974356,3.1694782823346435
2023,120.725,24.165,0.1637007783882784,0.2908665293040293,3.187746430417456
2023,120.725,24.175,0.13635187728937728,0.2608573717948718,3.121812688666312
2023,120.725,24.185,0.12373340201465201,0.22765567765567765,3.0693558090803945
2023,120.725,24.195,0.10597527472527472,0.19976533882783884,3.009561278630483
2023,120.725,24.205,0.10921760531135531,0.20538976648351648,3.0066331599124063
2023,120.735,24.085,0.09661973443223443,0.14197115384615386,2.9989609797440857
2023,120.735,24.095,0.1117548076923077,0.1524416208791209,3.016103166806569
2023,120.735,24.105,0.12021462912087912,0.18210050366300368,3.018387185413125
2023,120.735,24.115,0.13468521062271063,0.21824404761904762,3.044286658163364
2023,120.735,24.125,0.13665350274725274,0.2526201923076923,3.0297537821865985
2023,120.735,24.135,0.1408951465201465,0.26432635073260075,3.005649567534798
2023,120.735,24.145,0.1393503891941392,0.26753205128205126,3.006502728644246
2023,120.735,24.155,0.13215945512820512,0.2583081501831502,3.0570956925437622
2023,120.735,24.165,0.12781765109890109,0.24559352106227106,3.0863540607295996
2023,120.735,24.175,0.10202209249084249,0.22047561813186814,3.0158248433324184
2023,120.735,24.185,0.08845638736263736,0.1911881868131868,2.953187971616947
2023,120.735,24.195,0.07527129120879121,0.14772893772893772,2.902152625954714
2023,120.735,24.205,0.07784054487179487,0.15322401556776558,2.899863628276942
2023,120.745,24.085,0.06730597527472527,0.11002976190476191,2.8988786881024824
2023,120.745,24.095,0.08221325549450549,0.1252621336996337,2.9199908521818982
2023,120.745,24.105,0.09157623626373626,0.13851362179487178,2.9138493883845444
2023,120.745,24.115,0.10336767399267399,0.16324290293040292,2.9310716052170496
2023,120.745,24.125,0.10284913003663004,0.14555689102564104,2.8716791646077082
2023,120.745,24.135,0.10660599816849817,0.15673477564102564,2.848185150586357
2023,120.745,24.145,0.10335279304029305,0.14835966117216118,2.841384844349647
2023,120.745,24.155,0.09830929487179488,0.19085050366300366,2.9283305918973768
2023,120.745,24.165,0.09695054945054946,0.2065430402930403,2.9741573312392457
2023,120.745,24.175,0.0788209706959707,0.17485805860805861,2.914191197892976
2023,120.745,24.185,0.0694499771062271,0.14690705128205128,2.86767838139884
2023,120.745,24.195,0.05294299450549451,0.1072378663003663,2.8101083686059374
2023,120.745,24.205,0.05445455586080586,0.08889365842490843,2.8172125971186226
2023,120.755,24.085,0.04392513736263736,0.09456730769230769,2.7895101194332588
2023,120.755,24.095,0.05361435439560439,0.09957989926739927,2.800728778300619
2023,120.755,24.105,0.058932005494505495,0.08816792582417582,2.7849395727323554
2023,120.755,24.115,0.06703411172161172,0.09647435897435898,2.798008560534756
2023,120.755,24.125,0.06622596153846154,0.07028960622710623,2.7241590376746725
2023,120.755,24.135,0.06764136904761905,0.07683722527472528,2.7042760019151975
2023,120.755,24.145,0.06561355311355312,0.0664463141025641,2.6910567854852143
2023,120.755,24.155,0.06304201007326007,0.11165121336996336,2.7856252666569192
2023,120.755,24.165,0.06372367216117217,0.1425812728937729,2.8400966833204486
2023,120.755,24.175,0.050486492673992675,0.13144516941391943,2.800918157444013
2023,120.755,24.185,0.045733173076923074,0.11607257326007327,2.7738021369366264
2023,120.755,24.195,0.03517456501831502,0.09007497710622711,2.7256401499060328
2023,120.755,24.205,0.04683608058608059,0.04042525183150183,2.758880842846954
2024,120.615,24.085,0.0958871336996337,0.13788118131868132,2.8948968510551225
2024,120.615,24.095,0.1011492673992674,0.15802712912087913,2.942059189131876
2024,120.615,24.105,0.11380608974358974,0.20047332875457877,3.0252248754217037
2024,120.615,24.115,0.11072916666666667,0.19986778846153846,3.0249257057523957
2024,120.615,24.125,0.10703010531135532,0.18881581959706958,3.010677872238989
2024,120.615,24.135,0.1099690934065934,0.17568223443223444,3.01053243328372
2024,120.615,24.145,0.13252861721611722,0.18899095695970697,3.0774844601688627
2024,120.615,24.155,0.14392227564102564,0.19079899267399267,3.1075031704828606
2024,120.615,24.165,0.1576470924908425,0.2125812728937729,3.1570154808286413
2024,120.615,24.175,0.1726121794871795,0.23054544413919414,3.2316709275267383
2024,120.615,24.185,0.155137934981685,0.22253834706959708,3.1896804531475973
2024,120.615,24.195,0.12802312271062272,0.2014308608058608,3.0738923546025485
2024,120.615,24.205,0.0986092032967033,0.16716517857142857,2.951326584539398
2024,120.625,24.085,0.10307062728937728,0.1527724358974359,2.92905851656054
2024,120.625,24.095,0.10914033882783883,0.17823260073260072,2.9859822098021027
2024,120.625,24.105,0.1293194826007326,0.21666552197802197,3.0901374934656705
2024,120.625,24.115,0.12642742673992674,0.2155088141025641,3.117800659507133
2024,120.625,24.125,0.1287437042124542,0.20738324175824177,3.111258047553799
2024,120.625,24.135,0.1380540293040293,0.2000669642857143,3.1383292034704797
2024,120.625,24.145,0.16959134615384616,0.22923534798534798,3.21367638791391
2024,120.625,24.155,0.17880208333333333,0.22729452838827838,3.2419250898826455
2024,120.625,24.165,0.17829899267399268,0.24138507326007325,3.2426796776008406
2024,120.625,24.175,0.17282051282051283,0.2349805402930403,3.254730991136273
2024,120.625,24.185,0.14911114926739927,0.22073317307692308,3.1870706720462603
2024,120.625,24.195,0.13294299450549452,0.19314331501831503,3.1258878884108294
2024,120.625,24.205,0.12206444597069598,0.19291380494505495,3.0717952538140136
2024,120.635,24.085,0.10153731684981684,0.14814732142857143,2.922251282076211
2024,120.635,24.095,0.11595123626373627,0.18487122252747254,3.0063141523244883
2024,120.635,24.105,0.1450103021978022,0.2328147893772894,3.1349782946465465
2024,120.635,24.115,0.14652071886446885,0.23391197344322345,3.1856832395067127
2024,120.635,24.125,0.15455528846153846,0.23135187728937728,3.2028371369790167
2024,120.635,24.135,0.1622327152014652,0.23471039377289377,3.222219759561407
2024,120.635,24.145,0.19263507326007326,0.251683836996337,3.303469058928547
2024,120.635,24.155,0.1992135989010989,0.2589903846153846,3.3157107877079697
2024,120.635,24.165,0.19636332417582417,0.2638106684981685,3.308139907733273
2024,120.635,24.175,0.18345695970695972,0.2596130952380952,3.28655656370486
2024,120.635,24.185,0.16372367216117217,0.239270260989011,3.237133016147993
2024,120.635,24.195,0.15179945054945054,0.21171646062271063,3.2005216127233673
2024,120.635,24.205,0.14733802655677655,0.219305173992674,3.1673718289772728
2024,120.645,24.085,0.11193166208791208,0.16251888736263737,2.963578350225943
2024,120.645,24.095,0.13181662087912088,0.20639136904761904,3.0609410230650043
2024,120.645,24.105,0.16402701465201466,0.24816735347985347,3.198966635253436
2024,120.645,24.115,0.16411744505494505,0.24808035714285714,3.237099286655263
2024,120.645,24.125,0.16955357142857144,0.24205013736263736,3.2475080137523853
2024,120.645,24.135,0.1775618131868132,0.24600961538461538,3.264984121762296
2024,120.645,24.145,0.20509214743589743,0.26758756868131867,3.33697945320963
2024,120.645,24.155,0.21046817765567766,0.27724130036630035,3.344238298014321
2024,120.645,24.165,0.20858287545787546,0.29009500915750913,3.3368253636429914
2024,120.645,24.175,0.19842147435897436,0.2910874542124542,3.313894281081216
2024,120.645,24.185,0.17581043956043957,0.2568996108058608,3.265758666298046
2024,120.645,24.195,0.15993303571428572,0.21809123168498168,3.2219700508762408
2024,120.645,24.205,0.1588169642857143,0.22229281135531134,3.2041409884123637
2024,120.655,24.085,0.13996565934065935,0.21206387362637363,3.058988415187714
2024,120.655,24.095,0.1573426053113553,0.2454246794871795,3.1452379670002393
2024,120.655,24.105,0.18886790293040293,0.27799908424908426,3.2580993324555574
2024,120.655,24.115,0.1876900183150183,0.27063472985347986,3.29411308197944
2024,120.655,24.125,0.19548363095238094,0.2706043956043956,3.3181107263128755
2024,120.655,24.135,0.20343635531135532,0.26704613095238094,3.3418942296777434
2024,120.655,24.145,0.2261904761904762,0.27760645604395606,3.3939990863534564
2024,120.655,24.155,0.22941163003663004,0.2891477793040293,3.3933001565479795
2024,120.655,24.165,0.22228136446886446,0.3007892628205128,3.3704624769021927
2024,120.655,24.175,0.2035926053113553,0.2914331501831502,3.3289758336364743
2024,120.655,24.185,0.175729739010989,0.25779246794871796,3.271158217270466
2024,120.655,24.195,0.16426453754578754,0.21783940018315018,3.2324314428954
2024,120.655,24.205,0.16808779761904763,0.22980311355311356,3.2176808818148057
2024,120.665,24.085,0.15637706043956043,0.23848729395604396,3.112585948758984
2024,120.665,24.095,0.17130322802197803,0.26868589743589744,3.186615463938232
2024,120.665,24.105,0.1983110119047619,0.2940796703296703,3.2797309993597086
2024,120.665,24.115,0.19863095238095238,0.2915630723443223,3.318654704038268
2024,120.665,24.125,0.21026957417582418,0.2915390338827839,3.3518702349281226
2024,120.665,24.135,0.21943967490842492,0.2963770604395604,3.376401033652922
2024,120.665,24.145,0.2360393772893773,0.30260187728937726,3.412470685682337
2024,120.665,24.155,0.24157222985347984,0.3089400183150183,3.4179461741062482
2024,120.665,24.165,0.24209764194139194,0.3168229166666667,3.412078376823545
2024,120.665,24.175,0.22177083333333333,0.30642227564102564,3.373557771203207
2024,120.665,24.185,0.1870415521978022,0.27116414835164837,3.3027437583182717
2024,120.665,24.195,0.16294070512820513,0.21270203754578754,3.238540632881107
2024,120.665,24.205,0.17035370879120879,0.2251676968864469,3.2255059664533365
2024,120.675,24.085,0.16774267399267398,0.2686029075091575,3.1476817056534423
2024,120.675,24.095,0.18419642857142857,0.30785370879120877,3.2197125937146116
2024,120.675,24.105,0.20319539835164835,0.3171434294871795,3.2878375500017873
2024,120.675,24.115,0.20439789377289377,0.3148191391941392,3.3239747984565065
2024,120.675,24.125,0.21672161172161172,0.3114383012820513,3.356644736566542
2024,120.675,24.135,0.2278021978021978,0.31411973443223445,3.3877605424549393
2024,120.675,24.145,0.24096897893772895,0.3078319597069597,3.4153917099042674
2024,120.675,24.155,0.24785485347985348,0.3210199175824176,3.421331796991954
2024,120.675,24.165,0.24681719322344323,0.32632039835164833,3.41574360630436
2024,120.675,24.175,0.22379349816849817,0.31718349358974357,3.3755529121202192
2024,120.675,24.185,0.19333390567765568,0.2822155448717949,3.318838347924369
2024,120.675,24.195,0.1681375915750916,0.22624771062271062,3.251883775404516
2024,120.675,24.205,0.17415979853479854,0.23734203296703296,3.2413136637529143
2024,120.685,24.085,0.178766597985348,0.29045386904761905,3.189139334633534
2024,120.685,24.095,0.19764423076923077,0.3270873397435897,3.2536380025754656
2024,120.685,24.105,0.2108665293040293,0.3353462683150183,3.301871280865034
2024,120.685,24.115,0.21908367673992674,0.34743360805860807,3.342466747389135
2024,120.685,24.125,0.2259455128205128,0.3372086767399267,3.3691853124682294
2024,120.685,24.135,0.23559065934065934,0.3285668498168498,3.3987682219444824
