year,lon,lat,edge_density,building_coverage,texture_entropy,ssim,resnet_cosine_dist,building_count,building_area_mean,amenity_count,shop_count,leisure_count,poi_diversity,road_length_total,d_edge_density,d_building_coverage,d_texture_entropy,d_building_count,d_building_area_mean,d_amenity_count,d_shop_count,d_leisure_count,d_poi_diversity,d_road_length_total
2023,120.615,24.205,0.1204601648351648,0.158439217032967,3.126736244849204,0.0180096900955909,0.7773303985595703,21,16009.455090465988,0,0,0,0.0,0.0,0.1204601648351648,0.158439217032967,3.126736244849204,0.0,-3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
2024,120.615,24.205,0.0986092032967033,0.1671651785714285,2.951326584539398,0.5381141034737321,0.2010207772254943,21,16009.455090465992,0,0,0,0.0,0.0,-0.021850961538461514,0.008725961538461502,-0.1754096603098061,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
2025,120.615,24.205,0.1143555402930402,0.1638850732600732,3.024694871601095,0.7568592390448552,0.0548260807991027,24,14178.78207629502,0,0,0,0.0,0.0,0.0157463369963369,-0.003280105311355308,0.07336828706169696,3.0,-1830.6730141709722,0.0,0.0,0.0,0.0,0.0
2018,120.625,24.085,0.0,0.0,0.0,,,0,0.0,0,0,0,0.0,0.0,,,,,,,,,,
2019,120.625,24.085,0.0725326236263736,0.1372853708791208,2.688882088024031,0.0061857155390366,0.7348800897598267,0,0.0,0,0,0,0.0,0.0,0.0725326236263736,0.1372853708791208,2.688882088024031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,120.625,24.085,0.0775641025641025,0.17,2.7708970595236404,0.8060291310739545,0.0718592405319213,0,0.0,0,0,0,0.0,0.0,0.0050314789377289,0.03271462912087922,0.08201497149960923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,120.625,24.085,0.1006152701465201,0.1741769688644688,2.9291273167955465,0.891512916837064,0.059768259525299,0,0.0,0,0,0,0.0,0.0,0.023051167582417598,0.0041769688644687775,0.1582302572719061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,120.625,24.085,0.0,0.0,0.0,0.0053625762359032,0.7789300084114075,0,0.0,0,0,0,0.0,0.0,-0.1006152701465201,-0.1741769688644688,-2.9291273167955465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,120.625,24.085,0.11050538003663,0.1713404304029304,2.9883333890470776,0.0129952110364164,0.7826651334762573,8,1177.1317152185109,0,0,0,0.0,0.0,0.11050538003663,0.1713404304029304,2.9883333890470776,8.0,1177.1317152185109,0.0,0.0,0.0,0.0,0.0
2024,120.625,24.085,0.1030706272893772,0.1527724358974359,2.92905851656054,0.5689102364003126,0.2102774381637573,8,1177.1317152185109,0,0,0,0.0,0.0,-0.007434752747252804,-0.01856799450549451,-0.05927487248653751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,120.625,24.085,0.1109449404761904,0.1493051739926739,2.9587227686656634,0.700988743683363,0.0620841979980468,8,1177.1317152185109,0,0,0,0.0,0.0,0.007874313186813198,-0.003467261904761987,0.029664252105123357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,120.625,24.095,0.0,0.0,0.0,,,23,967.9737221684242,0,0,0,0.0,0.0,,,,,,,,,,
2019,120.625,24.095,0.0730958104395604,0.1638118131868131,2.762232718487064,0.0055250669162126,0.7711886167526245,23,967.973722168424,0,0,0,0.0,0.0,0.0730958104395604,0.1638118131868131,2.762232718487064,0.0,-1.1368683772161603e-13,0.0,0.0,0.0,0.0,0.0
2020,120.625,24.095,0.0770621565934066,0.1960376602564102,2.830706295175201,0.7952401689406938,0.0537513494491577,23,967.973722168424,0,0,0,0.0,0.0,0.003966346153846195,0.03222584706959711,0.0684735766881368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,120.625,24.095,0.102711195054945,0.2156353021978022,3.002730177221096,0.8714265380698498,0.0579798221588134,23,973.0193011489798,0,0,0,0.0,0.0,0.025649038461538404,0.01959764194139199,0.17202388204589525,0.0,5.045578980555774,0.0,0.0,0.0,0.0,0.0
2022,120.625,24.095,0.0,0.0,0.0,0.0045761590365299,0.7687951326370239,23,973.01930114898,0,0,0,0.0,0.0,-0.102711195054945,-0.2156353021978022,-3.002730177221096,0.0,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0
2023,120.625,24.095,0.1149278846153846,0.1814491758241758,3.045629573008659,0.0113433690801862,0.7737440466880798,30,830.4419257135456,0,0,0,0.0,0.0,0.1149278846153846,0.1814491758241758,3.045629573008659,7.0,-142.57737543543442,0.0,0.0,0.0,0.0,0.0
2024,120.625,24.095,0.1091403388278388,0.1782326007326007,2.9859822098021027,0.5325597511948533,0.198546826839447,30,830.4419257135454,0,0,0,0.0,0.0,-0.0057875457875457975,-0.003216575091575108,-0.05964736320655639,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0
2025,120.625,24.095,0.1198460393772893,0.1707823946886447,3.008057554096772,0.6914588457082241,0.0304985642433166,31,811.8008332938888,0,0,0,0.0,0.0,0.010705700549450498,-0.0074502060439559925,0.022075344294669286,1.0,-18.641092419656616,0.0,0.0,0.0,0.0,0.0
2018,120.625,24.105,0.0,0.0,0.0,,,5,513.7545461260872,3,1,0,0.8112781244591328,0.0,,,,,,,,,,
2019,120.625,24.105,0.0843257783882783,0.1967107371794871,2.8958861765953823,0.0046594129214193,0.7559483051300049,10,615.0712889606702,3,1,0,0.8112781244591328,0.0,0.0843257783882783,0.1967107371794871,2.8958861765953823,5.0,101.31674283458301,0.0,0.0,0.0,0.0,0.0
2020,120.625,24.105,0.0914880952380952,0.2213307005494505,2.9665489361788757,0.7729000645452496,0.0610705614089965,16,686.1136532261262,4,1,0,0.7219280948873623,0.0,0.007162316849816899,0.024619963369963416,0.07066275958349344,6.0,71.04236426545594,1.0,0.0,0.0,-0.08935002957177052,0.0
2021,120.625,24.105,0.1202449633699633,0.242465086996337,3.1158797148962085,0.8706384788219936,0.068999707698822,28,564.1309764147828,4,1,0,0.7219280948873623,0.0,0.028756868131868105,0.021134386446886505,0.1493307787173328,12.0,-121.98267681134337,0.0,0.0,0.0,0.0,0.0
2022,120.625,24.105,0.0,0.0,0.0,0.0033790176425486,0.7617874145507812,42,639.6872750266373,4,1,0,0.7219280948873623,0.0,-0.1202449633699633,-0.242465086996337,-3.1158797148962085,14.0,75.55629861185446,0.0,0.0,0.0,0.0,0.0
2023,120.625,24.105,0.1335222069597069,0.2398826694139194,3.155223175074961,0.0089681299507549,0.8008098006248474,47,680.6583173694412,6,1,1,1.061278124459133,0.0,0.1335222069597069,0.2398826694139194,3.155223175074961,5.0,40.97104234280391,2.0,0.0,1.0,0.33935002957177063,0.0
2024,120.625,24.105,0.1293194826007326,0.2166655219780219,3.0901374934656705,0.5066240390608769,0.1683902740478515,77,722.8925151653899,11,1,1,0.7732283485249176,0.0,-0.0042027243589743135,-0.02321714743589748,-0.06508568160929062,30.0,42.23419779594872,5.0,0.0,0.0,-0.2880497759342153,0.0
2025,120.625,24.105,0.1459105998168498,0.2213604624542124,3.127256030282054,0.6677880357027131,0.0594596266746521,268,225.8633626431186,12,2,1,0.9055872616982604,0.0,0.016591117216117224,0.0046949404761904845,0.03711853681638333,191.0,-497.0291525222713,1.0,1.0,0.0,0.1323589131733428,0.0
2018,120.625,24.115,0.0,0.0,0.0,,,23,149.45929722062388,1,0,0,-0.0,0.0,,,,,,,,,,
2019,120.625,24.115,0.0788982371794871,0.192779304029304,2.922502056357692,0.0046212837198946,0.7566061615943909,3,803.4249972285048,1,0,0,-0.0,0.0,0.0788982371794871,0.192779304029304,2.922502056357692,-20.0,653.965700007881,0.0,0.0,0.0,0.0,0.0
2020,120.625,24.115,0.0918080357142857,0.2271502976190476,3.0081588101706256,0.7667435350583814,0.0569854974746704,3,803.4249972285048,1,0,0,-0.0,0.0,0.012909798534798594,0.034370993589743604,0.08565675381293358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,120.625,24.115,0.1193366529304029,0.247674565018315,3.121521098970985,0.8692916651438507,0.03932386636734,7,1444.2523232620822,2,0,0,-0.0,0.0,0.0275286172161172,0.02052426739926741,0.11336228880035959,4.0,640.8273260335774,1.0,0.0,0.0,0.0,0.0
2022,120.625,24.115,0.0,0.0,0.0,0.0033541368557179,0.7894974946975708,13,1157.9904545339266,2,0,0,-0.0,0.0,-0.1193366529304029,-0.247674565018315,-3.121521098970985,6.0,-286.2618687281556,0.0,0.0,0.0,0.0,0.0
2023,120.625,24.115,0.1311109203296703,0.2510725732600732,3.1737181992993087,0.0088083484753534,0.8145608901977539,13,1157.9904545339266,2,0,0,-0.0,0.0,0.1311109203296703,0.2510725732600732,3.1737181992993087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,120.625,24.115,0.1264274267399267,0.2155088141025641,3.117800659507133,0.5239784093245231,0.1829926967620849,54,1004.7236882354676,4,0,0,-0.0,0.0,-0.004683493589743598,-0.03556375915750912,-0.05591753979217584,41.0,-153.26676629845895,2.0,0.0,0.0,0.0,0.0
2025,120.625,24.115,0.1465544871794872,0.2104767628205128,3.1590723969583325,0.670048968040755,0.0669223666191101,82,719.3610397696381,4,0,0,-0.0,0.0,0.020127060439560474,-0.005032051282051281,0.04127173745119972,28.0,-285.3626484658296,0.0,0.0,0.0,0.0,0.0
2018,120.625,24.125,0.0,0.0,0.0,,,21,321.36882066073895,0,0,0,0.0,0.0,,,,,,,,,,
2019,120.625,24.125,0.0745398351648351,0.1927638507326007,2.917876373601175,0.0045831497235948,0.7639684677124023,10,250.5346831264381,0,0,0,0.0,0.0,0.0745398351648351,0.1927638507326007,2.917876373601175,-11.0,-70.83413753430085,0.0,0.0,0.0,0.0,0.0
2020,120.625,24.125,0.0998237179487179,0.221981456043956,3.027367539435045,0.7608112516182216,0.0741106271743774,10,250.5346831264381,0,0,0,0.0,0.0,0.0252838827838828,0.02921760531135531,0.10949116583386997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,120.625,24.125,0.1222979624542124,0.2408613782051282,3.113265740560033,0.8843356241821634,0.0406768321990966,11,303.2285529407361,1,0,0,-0.0,0.0,0.022474244505494498,0.018879922161172208,0.08589820112498803,1.0,52.69386981429801,1.0,0.0,0.0,-0.0,0.0
2022,120.625,24.125,0.0,0.0,0.0,0.0035253311910989,0.7736635804176331,11,303.2285529407361,1,0,0,-0.0,0.0,-0.1222979624542124,-0.2408613782051282,-3.113265740560033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,120.625,24.125,0.1353130723443223,0.224566163003663,3.171909447708901,0.0091390433193994,0.8092847466468811,11,303.2285529407361,1,0,0,-0.0,0.0,0.1353130723443223,0.224566163003663,3.171909447708901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,120.625,24.125,0.1287437042124542,0.2073832417582417,3.111258047553799,0.5476364855301749,0.1725957989692688,11,303.2285529407361,1,0,0,-0.0,0.0,-0.006569368131868092,-0.017182921245421312,-0.06065140015510195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,120.625,24.125,0.1486223672161172,0.2082961309523809,3.158990021817853,0.6849699894308868,0.0425115823745727,11,303.2285529407361,1,0,0,-0.0,0.0,0.019878663003663005,0.0009128891941392048,0.04773197426405407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,120.625,24.135,0.0,0.0,0.0,,,129,178.90375648946426,0,0,0,0.0,0.0,,,,,,,,,,
2019,120.625,24.135,0.0756622023809523,0.1837225274725274,2.9489718023289435,0.0040962275890214,0.7726855278015137,3,401.5423667509852,0,0,0,0.0,0.0,0.0756622023809523,0.1837225274725274,2.9489718023289435,-126.0,222.63861026152094,0.0,0.0,0.0,0.0,0.0
2020,120.625,24.135,0.1103914835164835,0.2158230311355311,3.07542175888787,0.7402846634280552,0.0600093603134155,3,401.5423667509852,0,0,0,0.0,0.0,0.0347292811355312,0.03210050366300371,0.12644995655892632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,120.625,24.135,0.1319087683150183,0.2265304487179487,3.150116480277299,0.8803943926814225,0.0358927249908447,3,401.5423667509852,0,0,0,0.0,0.0,0.021517284798534805,0.010707417582417583,0.07469472138942912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,120.625,24.135,0.0,0.0,0.0,0.0031210451615695,0.7692384719848633,3,401.5423667509852,0,0,0,0.0,0.0,-0.1319087683150183,-0.2265304487179487,-3.150116480277299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,120.625,24.135,0.1458728250915751,0.2256312957875458,3.1999335865375294,0.0081506117168292,0.7792249917984009,55,102.1105963855916,1,0,0,-0.0,0.0,0.1458728250915751,0.2256312957875458,3.1999335865375294,52.0,-299.4317703653936,1.0,0.0,0.0,-0.0,0.0
2024,120.625,24.135,0.1380540293040293,0.2000669642857143,3.13832920347048,0.5480462650147679,0.0684883594512939,55,102.1105963855916,1,0,0,-0.0,0.0,-0.007818795787545796,-0.02556433150183149,-0.061604383067049184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,120.625,24.135,0.1573420329670329,0.2066952838827838,3.1748004419888467,0.6932123091227462,0.0277698636054992,57,116.39023380754269,1,0,0,-0.0,0.0,0.019288003663003594,0.006628319597069499,0.03647123851836653,2.0,14.27963742195108,0.0,0.0,0.0,0.0,0.0
2018,120.625,24.145,0.0,0.0,0.0,,,10,1582.716105968931,2,1,0,0.9182958340544896,0.0,,,,,,,,,,
2019,120.625,24.145,0.095523695054945,0.1925457875457875,3.0607205644398303,0.0034108786387635,0.7969281673431396,4,3256.519541667296,2,1,0,0.9182958340544896,0.0,0.095523695054945,0.1925457875457875,3.0607205644398303,-6.0,1673.8034356983649,0.0,0.0,0.0,0.0,0.0
2020,120.625,24.145,0.1376007326007326,0.2288415750915751,3.1853740191716136,0.7166784914884048,0.0515363216400146,14,1308.2565070405606,2,1,0,0.9182958340544896,0.0,0.04207703754578761,0.036295787545787606,0.12465345473178324,10.0,-1948.2630346267354,0.0,0.0,0.0,0.0,0.0
2021,120.625,24.145,0.1601625457875458,0.2316781135531135,3.2517243278525574,0.8789883864572496,0.0265111923217773,14,1308.2565070405606,2,1,0,0.9182958340544896,0.0,0.02256181318681319,0.0028365384615383904,0.06635030868094383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,120.625,24.145,0.0,0.0,0.0,0.0023002899985747,0.7965903878211975,24,1319.7194413190653,2,1,0,0.9182958340544896,0.0,-0.1601625457875458,-0.2316781135531135,-3.2517243278525574,10.0,11.46293427850469,0.0,0.0,0.0,0.0,0.0
2023,120.625,24.145,0.17784913003663,0.2431347298534798,3.26825441655483,0.0047899598366803,0.7861970663070679,24,1319.7194413190653,2,1,0,0.9182958340544896,0.0,0.17784913003663,0.2431347298534798,3.26825441655483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,120.625,24.145,0.1695913461538461,0.2292353479853479,3.21367638791391,0.5343384403352417,0.0335974097251892,146,284.07592233043863,2,1,0,0.9182958340544896,0.0,-0.008257783882783892,-0.013899381868131916,-0.054578028640920095,122.0,-1035.6435189886265,0.0,0.0,0.0,0.0,0.0
2025,120.625,24.145,0.1898162774725274,0.2347601877289377,3.2434279434059987,0.6800506269802773,0.0366777777671813,148,290.1981582262166,2,1,0,0.9182958340544896,0.0,0.020224931318681305,0.0055248397435898045,0.029751555492088855,2.0,6.122235895777976,0.0,0.0,0.0,0.0,0.0
2018,120.625,24.155,0.0,0.0,0.0,,,1,833.6767944519432,1,0,0,-0.0,0.0,,,,,,,,,,
2019,120.625,24.155,0.1036452609890109,0.190365728021978,3.090699345977145,0.0033127731414034,0.7754032015800476,4,263.1284033540572,4,0,0,-0.0,0.0,0.1036452609890109,0.190365728021978,3.090699345977145,3.0,-570.548391097886,3.0,0.0,0.0,0.0,0.0
2020,120.625,24.155,0.1486618589743589,0.2185342261904762,3.219972810765392,0.713372624148368,0.0370894074440002,4,263.1284033540572,4,0,0,-0.0,0.0,0.045016597985348,0.0281684981684982,0.12927346478824697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,120.625,24.155,0.1713169642857142,0.2185834478021978,3.2837406579172157,0.8696639156611468,0.0534480810165405,6,275.9576307288493,5,0,0,-0.0,0.0,0.022655105311355284,4.9221611721605996e-05,0.06376784715182371,2.0,12.82922737479214,1.0,0.0,0.0,0.0,0.0
2022,120.625,24.155,0.0,0.0,0.0,0.002101393601584,0.793994665145874,6,275.95763072884927,5,0,0,-0.0,0.0,-0.1713169642857142,-0.2185834478021978,-3.2837406579172157,0.0,-5.684341886080802e-14,0.0,0.0,0.0,0.0,0.0
2023,120.625,24.155,0.1916168727106227,0.2383293269230769,3.2926913906130566,0.005200111218077,0.7932729721069336,55,272.98692651593365,5,0,0,-0.0,0.0,0.1916168727106227,0.2383293269230769,3.2926913906130566,49.0,-2.9707042129156207,0.0,0.0,0.0,0.0,0.0
2024,120.625,24.155,0.1788020833333333,0.2272945283882783,3.241925089882645,0.5287108350428658,0.0209941864013671,56,299.801235207576,5,0,0,-0.0,0.0,-0.012814789377289387,-0.011034798534798607,-0.05076630073041155,1.0,26.81430869164234,0.0,0.0,0.0,0.0,0.0
2025,120.625,24.155,0.1994585622710622,0.2343646978021978,3.267584889245913,0.6781180134521948,0.0325697660446167,56,299.801235207576,5,0,0,-0.0,0.0,0.0206564789377289,0.007070169413919497,0.02565979936326812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,120.625,24.165,0.0,0.0,0.0,,,1,298.14139522924665,1,0,0,-0.0,0.0,,,,,,,,,,
2019,120.625,24.165,0.1063181089743589,0.2084283424908425,3.089761380531445,0.0032515334330653,0.7780210375785828,26,679.4738041562958,1,1,0,1.0,0.0,0.1063181089743589,0.2084283424908425,3.089761380531445,25.0,381.3324089270492,0.0,1.0,0.0,1.0,0.0
2020,120.625,24.165,0.1553004807692307,0.230104739010989,3.228085713055173,0.7146126159787578,0.021306574344635,27,704.9858252452439,1,0,0,-0.0,0.0,0.048982371794871804,0.021676396520146496,0.138324332523728,1.0,25.512021088948018,0.0,-1.0,0.0,-1.0,0.0
2021,120.625,24.165,0.173262934981685,0.2246428571428571,3.291239015020349,0.8682710096525084,0.0379689931869506,27,704.9858252452439,1,0,0,-0.0,0.0,0.017962454212454293,-0.0054618818681319015,0.06315330196517621,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,120.625,24.165,0.0,0.0,0.0,0.0020496313902409,0.7953875064849854,27,704.9858252452437,1,0,0,-0.0,0.0,-0.173262934981685,-0.2246428571428571,-3.291239015020349,0.0,-1.1368683772161603e-13,0.0,0.0,0.0,0.0,0.0
2023,120.625,24.165,0.1942445054945055,0.2480414377289377,3.2974695430307475,0.0054255819368526,0.7731216549873352,27,704.9858252452437,1,0,0,-0.0,0.0,0.1942445054945055,0.2480414377289377,3.2974695430307475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,120.625,24.165,0.1782989926739926,0.2413850732600732,3.2426796776008406,0.5252932318882684,0.0384678840637207,27,704.9858252452439,1,0,0,-0.0,0.0,-0.015945512820512903,-0.006656364468864501,-0.054789865429906826,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0,0.0
2025,120.625,24.165,0.1995867673992674,0.2411532738095238,3.2717973799781728,0.6788116962769569,0.0441447496414184,27,689.5211289508503,1,0,0,-0.0,0.0,0.021287774725274794,-0.00023179945054938034,0.029117702377332133,0.0,-15.464696294393548,0.0,0.0,0.0,0.0,0.0
2018,120.625,24.175,0.0,0.0,0.0,,,5,1454.974647506919,2,1,0,0.9182958340544896,0.0,,,,,,,,,,
2019,120.625,24.175,0.0982205815018315,0.1981885302197802,3.0907257423767227,0.0027650652045949,0.7745718359947205,63,882.0517765839,13,10,0,0.9876925088958034,0.0,0.0982205815018315,0.1981885302197802,3.0907257423767227,58.0,-572.9228709230189,11.0,9.0,0.0,0.06939667484131384,0.0
2020,120.625,24.175,0.1511904761904761,0.2315218635531135,3.232585197408332,0.7018672995170503,0.0372064113616943,63,885.9015551587744,12,10,0,0.9940302114769564,0.0,0.0529698946886446,0.0333333333333333,0.14185945503160946,0.0,3.8497785748743354,-1.0,0.0,0.0,0.00633770258115296,0.0
2021,120.625,24.175,0.1708968635531135,0.2221325549450549,3.294147431732363,0.8657010737425217,0.0290510654449462,66,895.0850774443273,12,10,0,0.9940302114769564,0.0,0.019706387362637412,-0.009389308608058589,0.06156223432403074,3.0,9.183522285552954,0.0,0.0,0.0,0.0,0.0
2022,120.625,24.175,0.0,0.0,0.0,0.0019591106652137,0.7954311370849609,76,745.8954987591505,12,10,0,0.9940302114769564,0.0,-0.1708968635531135,-0.2221325549450549,-3.294147431732363,10.0,-149.1895786851768,0.0,0.0,0.0,0.0,0.0
2023,120.625,24.175,0.1935536858974359,0.2383098672161172,3.3171275635392554,0.0045366136281063,0.7728582620620728,86,736.2458649796795,12,10,0,0.9940302114769564,0.0,0.1935536858974359,0.2383098672161172,3.3171275635392554,10.0,-9.64963377947106,0.0,0.0,0.0,0.0,0.0
2024,120.625,24.175,0.1728205128205128,0.2349805402930403,3.254730991136273,0.5103071923117971,0.0270734429359436,87,737.4208351432947,12,10,0,0.9940302114769564,0.0,-0.0207331730769231,-0.0033293269230768863,-0.062396572402982464,1.0,1.1749701636151713,0.0,0.0,0.0,0.0,0.0
2025,120.625,24.175,0.1960502518315018,0.2350211767399267,3.286922306457342,0.6780935547336215,0.0292456150054931,105,637.6218704315132,13,10,0,0.9876925088958034,0.0,0.023229739010988987,4.063644688639956e-05,0.03219131532106889,18.0,-99.79896471178142,1.0,0.0,0.0,-0.00633770258115296,0.0
2018,120.625,24.185,0.0,0.0,0.0,,,16,579.28924950114,6,4,1,1.3221793455166666,0.0,,,,,,,,,,
2019,120.625,24.185,0.0811641483516483,0.123352793040293,3.031666056702902,0.0025500822722151,0.7939751148223877,45,1015.5274915787832,8,3,1,1.188721875540867,0.0,0.0811641483516483,0.123352793040293,3.031666056702902,29.0,436.2382420776431,2.0,-1.0,0.0,-0.13345746997579955,0.0
2020,120.625,24.185,0.1252186355311355,0.2192834249084249,3.169345273732313,0.6916207156626328,0.0960438847541809,39,1139.253792788193,9,2,1,1.0408520829727552,0.0,0.04405448717948719,0.0959306318681319,0.13767921702941122,-6.0,123.72630120940994,1.0,-1.0,0.0,-0.14786979256811184,0.0
2021,120.625,24.185,0.1488089514652014,0.2051556776556776,3.257267858851727,0.8408852560241038,0.0452543497085571,44,1053.1674739857117,9,2,1,1.0408520829727552,0.0,0.02359031593406591,-0.014127747252747291,0.08792258511941409,5.0,-86.0863188024814,0.0,0.0,0.0,0.0,0.0
2022,120.625,24.185,0.0,0.0,0.0,0.0021033214087996,0.7820237874984741,53,791.7913611153135,9,2,1,1.0408520829727552,0.0,-0.1488089514652014,-0.2051556776556776,-3.257267858851727,9.0,-261.3761128703982,0.0,0.0,0.0,0.0,0.0
2023,120.625,24.185,0.1717582417582417,0.2288661858974359,3.28225255686229,0.0066095316124353,0.7648350596427917,53,796.7330532012232,7,1,1,0.9864267287308424,0.0,0.1717582417582417,0.2288661858974359,3.28225255686229,0.0,4.941692085909722,-2.0,-1.0,0.0,-0.05442535424191286,0.0
2024,120.625,24.185,0.1491111492673992,0.220733173076923,3.1870706720462603,0.5171556869749767,0.0587150454521179,56,793.2996774832002,7,2,2,1.3092966682370035,0.0,-0.022647092490842485,-0.008133012820512903,-0.09518188481602952,3.0,-3.4333757180230577,0.0,1.0,1.0,0.32286993950616116,0.0
2025,120.625,24.185,0.1700051510989011,0.2131278617216117,3.2230034709880813,0.6933535407211369,0.0325109362602233,62,798.8472193458875,7,2,2,1.3092966682370035,0.0,0.02089400183150189,-0.007605311355311312,0.035932798941821,6.0,5.547541862687353,0.0,0.0,0.0,0.0,0.0
2018,120.625,24.195,0.0,0.0,0.0,,,1,754.5650642364956,1,0,0,-0.0,0.0,,,,,,,,,,
2019,120.625,24.195,0.0694419642857142,0.0869837454212454,2.977316078172568,0.0024706433655103,0.7694191932678223,2,389.03106798125657,2,0,0,-0.0,0.0,0.0694419642857142,0.0869837454212454,2.977316078172568,1.0,-365.533996255239,1.0,0.0,0.0,0.0,0.0
2020,120.625,24.195,0.106773695054945,0.208753434065934,3.1210703145722065,0.686823342357171,0.0845152139663696,2,389.03106798125657,2,0,0,-0.0,0.0,0.0373317307692308,0.1217696886446886,0.14375423639963847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,120.625,24.195,0.132431891025641,0.1941271749084249,3.2289103633930987,0.8312563178796281,0.0565255284309387,2,389.03106798125657,2,0,0,-0.0,0.0,0.02565819597069602,-0.014626259157509092,0.10784004882089215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,120.625,24.195,0.0,0.0,0.0,0.0022668300495937,0.7778574228286743,2,389.03106798125657,2,0,0,-0.0,0.0,-0.132431891025641,-0.1941271749084249,-3.2289103633930987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,120.625,24.195,0.1532617902930403,0.2126013049450549,3.248345609112909,0.0086690431023102,0.7799005508422852,2,389.03106798125657,2,0,0,-0.0,0.0,0.1532617902930403,0.2126013049450549,3.248345609112909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,120.625,24.195,0.1329429945054945,0.193143315018315,3.125887888410829,0.5200849346352223,0.1014301776885986,2,389.03106798125657,2,0,0,-0.0,0.0,-0.020318795787545807,-0.019457989926739888,-0.12245772070208005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
