year,lon,lat,building_count,building_area_mean,amenity_count,shop_count,leisure_count,poi_diversity,road_length_total
2019,120.755,24.125,1,174.20793967499458,1,0,0,-0.0,0.0
2019,120.755,24.135,0,0.0,0,0,0,0.0,0.0
2019,120.755,24.145,0,0.0,0,0,0,0.0,0.0
2019,120.755,24.155,0,0.0,0,0,0,0.0,0.0
2019,120.755,24.165,27,332.6034099244162,0,0,0,0.0,0.0
2019,120.755,24.175,24,194.9467660347523,0,0,0,0.0,0.0
2019,120.755,24.185,45,194.36745331300133,0,0,0,0.0,0.0
2019,120.755,24.195,0,0.0,0,0,0,0.0,0.0
2019,120.755,24.205,0,0.0,0,0,0,0.0,0.0
2020,120.615,24.085,0,0.0,0,0,0,0.0,0.0
2020,120.615,24.095,3,3931.535228822156,0,0,0,0.0,0.0
2020,120.615,24.105,26,2390.9361565828303,0,0,0,0.0,0.0
2020,120.615,24.115,8,13155.633193500486,3,0,0,-0.0,0.0
2020,120.615,24.125,0,0.0,0,0,0,0.0,0.0
2020,120.615,24.135,8,489.5387250552328,5,0,0,-0.0,0.0
2020,120.615,24.145,15,681.0891268140028,2,2,0,1.0,0.0
2020,120.615,24.155,2,1165.8134676075379,1,1,0,1.0,0.0
2020,120.615,24.165,7,879.417203598217,2,0,0,-0.0,0.0
2020,120.615,24.175,24,1134.8334400938822,5,1,0,0.6500224216483541,0.0
2020,120.615,24.185,130,787.6510382618885,15,16,0,0.9992492479956565,0.0
2020,120.615,24.195,33,3795.3843349806343,1,0,0,-0.0,0.0
2020,120.615,24.205,20,16733.961937419874,0,0,0,0.0,0.0
2020,120.625,24.085,0,0.0,0,0,0,0.0,0.0
2020,120.625,24.095,23,967.9737221684239,0,0,0,0.0,0.0
2020,120.625,24.105,16,686.1136532261262,4,1,0,0.7219280948873623,0.0
2020,120.625,24.115,3,803.4249972285048,1,0,0,-0.0,0.0
2020,120.625,24.125,10,250.5346831264381,0,0,0,0.0,0.0
2020,120.625,24.135,3,401.5423667509852,0,0,0,0.0,0.0
2020,120.625,24.145,14,1308.2565070405606,2,1,0,0.9182958340544896,0.0
2020,120.625,24.155,4,263.1284033540572,4,0,0,-0.0,0.0
2020,120.625,24.165,27,704.9858252452439,1,0,0,-0.0,0.0
2020,120.625,24.175,63,885.9015551587744,12,10,0,0.9940302114769565,0.0
2020,120.625,24.185,39,1139.253792788193,9,2,1,1.0408520829727552,0.0
2020,120.625,24.195,2,389.03106798125657,2,0,0,-0.0,0.0
2020,120.625,24.205,3,25441.207723067648,0,0,0,0.0,0.0
2020,120.635,24.085,0,0.0,0,0,0,0.0,0.0
2020,120.635,24.095,0,0.0,0,0,0,0.0,0.0
2020,120.635,24.105,22,1404.4671135063654,0,0,0,0.0,0.0
2020,120.635,24.115,31,310.91300468267207,0,0,0,0.0,0.0
2020,120.635,24.125,18,152.96366596179948,0,0,0,0.0,0.0
2020,120.635,24.135,26,575.7677076457023,7,3,0,0.8812908992306927,0.0
2020,120.635,24.145,19,1006.9261668673646,2,3,0,0.9709505944546686,0.0
2020,120.635,24.155,61,1029.8709380810894,8,2,0,0.7219280948873623,0.0
2020,120.635,24.165,31,1492.831335951805,6,6,1,1.3143204867061788,0.0
2020,120.635,24.175,47,965.6056396330117,6,2,0,0.8112781244591328,0.0
2020,120.635,24.185,19,713.6774285452206,3,1,0,0.8112781244591328,0.0
2020,120.635,24.195,0,0.0,0,0,0,0.0,0.0
2020,120.635,24.205,0,0.0,0,0,0,0.0,0.0
2020,120.645,24.085,0,0.0,0,0,0,0.0,0.0
2020,120.645,24.095,0,0.0,0,0,0,0.0,0.0
2020,120.645,24.105,5,583.8770051103093,0,1,0,-0.0,0.0
2020,120.645,24.115,2,304.17725967784725,2,0,0,-0.0,0.0
2020,120.645,24.125,3,3252.5779879333477,0,0,0,0.0,0.0
2020,120.645,24.135,46,1820.2395642826225,26,3,0,0.4798320236161285,0.0
2020,120.645,24.145,31,1634.8964445696977,7,2,1,1.1567796494470395,0.0
2020,120.645,24.155,56,1364.0200009740572,20,3,0,0.5586293734521992,0.0
2020,120.645,24.165,59,1647.7243645162814,11,7,0,0.964078764808229,0.0
2020,120.645,24.175,128,843.721122783951,15,5,1,1.0488412604661608,0.0
2020,120.645,24.185,70,1026.393358025488,8,3,1,1.188721875540867,0.0
2020,120.645,24.195,10,1120.65781387644,3,0,0,-0.0,0.0
2020,120.645,24.205,0,0.0,0,0,0,0.0,0.0
2020,120.655,24.085,5,645.604226725024,0,0,0,0.0,0.0
2020,120.655,24.095,5,348.3089543334682,0,0,0,0.0,0.0
2020,120.655,24.105,2,1747.5418336612777,1,0,0,-0.0,0.0
2020,120.655,24.115,31,1184.2091867609938,6,3,0,0.9182958340544896,0.0
2020,120.655,24.125,17,1577.3271244710825,0,0,0,0.0,0.0
2020,120.655,24.135,17,814.7757016493589,2,1,0,0.9182958340544896,0.0
2020,120.655,24.145,23,684.3724817321263,2,0,0,-0.0,0.0
2020,120.655,24.155,65,706.0899782167186,18,1,0,0.2974722489192896,0.0
2020,120.655,24.165,42,846.5780957358414,15,5,0,0.8112781244591328,0.0
2020,120.655,24.175,9,1582.1441886246002,1,4,0,0.7219280948873623,0.0
2020,120.655,24.185,1,6777.244047717775,0,0,0,0.0,0.0
2020,120.655,24.195,18,1716.659001546138,2,0,0,-0.0,0.0
2020,120.655,24.205,8,1499.3480335966503,3,2,0,0.9709505944546686,0.0
2020,120.665,24.085,5,269.6362022320691,2,0,0,-0.0,0.0
2020,120.665,24.095,4,537.7910548209977,0,0,0,0.0,0.0
2020,120.665,24.105,28,870.9216975108319,0,0,0,0.0,0.0
2020,120.665,24.115,45,1096.6280213882435,6,1,0,0.5916727785823275,0.0
2020,120.665,24.125,13,1694.5054474674946,0,0,0,0.0,0.0
2020,120.665,24.135,9,941.1530570166688,1,2,0,0.9182958340544896,0.0
2020,120.665,24.145,32,1375.7817826902897,9,0,0,-0.0,0.0
2020,120.665,24.155,89,1076.2752490563262,6,5,0,0.9940302114769565,0.0
2020,120.665,24.165,10,417.71256759916685,2,3,0,0.9709505944546686,0.0
2020,120.665,24.175,22,661.2163668583262,11,3,0,0.74959525725948,0.0
2020,120.665,24.185,3,392.3451155353766,3,0,0,-0.0,0.0
2020,120.665,24.195,2,728.3053867237801,0,0,0,0.0,0.0
2020,120.665,24.205,5,1614.9116813476344,0,0,0,0.0,0.0
2020,120.675,24.085,2,389.9773098776252,0,0,0,0.0,0.0
2020,120.675,24.095,11,777.2960859869883,0,1,0,-0.0,0.0
2020,120.675,24.105,70,830.9041544618643,1,0,0,-0.0,0.0
2020,120.675,24.115,111,629.7899697199031,3,8,3,1.41379956460568,0.0
2020,120.675,24.125,57,1431.4865743194905,5,1,0,0.6500224216483541,0.0
2020,120.675,24.135,53,1187.327484307388,11,0,0,-0.0,0.0
2020,120.675,24.145,49,991.1273770547975,13,2,0,0.5665095065529053,0.0
2020,120.675,24.155,25,1093.675421060118,6,0,0,-0.0,0.0
2020,120.675,24.165,21,1885.8937080137516,3,3,0,1.0,0.0
2020,120.675,24.175,37,920.060940516739,15,1,1,0.6402064333604701,0.0
2020,120.675,24.185,10,1351.2805079730376,0,0,0,0.0,0.0
2020,120.675,24.195,11,1018.2174622785194,2,0,0,-0.0,0.0
2020,120.675,24.205,2,4457.143484326612,0,1,0,-0.0,0.0
2020,120.685,24.085,0,0.0,0,0,0,0.0,0.0
2020,120.685,24.095,37,1355.0128650088398,3,8,0,0.8453509366224364,0.0
2020,120.685,24.105,63,1004.3376171166756,7,9,1,1.2532975784630431,0.0
2020,120.685,24.115,106,405.71112934954266,3,2,0,0.9709505944546686,0.0
2020,120.685,24.125,33,859.4673428635097,1,0,1,1.0,0.0
2020,120.685,24.135,162,587.3221046177972,36,13,0,0.8346482851813828,0.0
2020,120.685,24.145,78,813.7908511043058,16,3,1,0.8841837197791889,0.0
2020,120.685,24.155,70,1282.0131215220426,16,4,1,0.9637459942073318,0.0
2020,120.685,24.165,39,1157.7660919441166,17,6,1,1.0434356963218767,0.0
2020,120.685,24.175,90,1164.7081960408004,23,4,1,0.8058576010107721,0.0
2020,120.685,24.185,24,1130.706284445051,20,2,0,0.4394969869215134,0.0
2020,120.685,24.195,13,4285.6382181256295,7,0,0,-0.0,0.0
2020,120.685,24.205,1,15750.913984652228,0,0,0,0.0,0.0
2020,120.695,24.085,34,1461.925603306478,7,1,0,0.5435644431995964,0.0
2020,120.695,24.095,16,233.94740758838614,3,2,0,0.9709505944546686,0.0
2020,120.695,24.105,24,917.1380435864257,0,2,0,-0.0,0.0
2020,120.695,24.115,12,857.6878944593747,0,2,0,-0.0,0.0
2020,120.695,24.125,29,178.79187595309205,0,0,0,0.0,0.0
2020,120.695,24.135,13,1962.5473531274743,2,0,0,-0.0,0.0
2020,120.695,24.145,56,612.5524417126601,3,1,0,0.8112781244591328,0.0
2020,120.695,24.155,163,266.7908934200446,6,2,0,0.8112781244591328,0.0
2020,120.695,24.165,33,861.0648533880585,9,2,0,0.6840384356390417,0.0
2020,120.695,24.175,28,1799.8009299014516,9,2,0,0.6840384356390417,0.0
2020,120.695,24.185,6,937.8921650604651,3,1,0,0.8112781244591328,0.0
2020,120.695,24.195,3,2630.642629721127,0,0,0,0.0,0.0
2020,120.695,24.205,0,0.0,0,0,0,0.0,0.0
2020,120.705,24.085,13,951.7167798852644,3,0,0,-0.0,0.0
2020,120.705,24.095,20,336.5957910541697,1,1,0,1.0,0.0
2020,120.705,24.105,25,355.4203847064972,0,0,0,0.0,0.0
2020,120.705,24.115,31,1453.926235713562,0,0,0,0.0,0.0
2020,120.705,24.125,0,0.0,0,0,0,0.0,0.0
2020,120.705,24.135,5,2228.2418613237655,4,0,0,-0.0,0.0
2020,120.705,24.145,25,1152.0513145179902,8,1,1,0.9219280948873623,0.0
2020,120.705,24.155,31,587.3082077644191,1,0,0,-0.0,0.0
2020,120.705,24.165,29,1668.719401702466,6,0,0,-0.0,0.0
2020,120.705,24.175,5,3012.3449970103215,2,1,0,0.9182958340544896,0.0
2020,120.705,24.185,5,2337.0661605380265,0,0,0,0.0,0.0
2020,120.705,24.195,2,6103.681881891715,0,0,0,0.0,0.0
2020,120.705,24.205,6,3332.044011419451,1,0,0,-0.0,0.0
2020,120.715,24.085,2,1141.7235729725649,0,0,0,0.0,0.0
2020,120.715,24.095,11,2148.944614696729,2,0,1,0.9182958340544896,0.0
2020,120.715,24.105,0,0.0,0,0,0,0.0,0.0
2020,120.715,24.115,20,1621.0288051134396,1,0,0,-0.0,0.0
2020,120.715,24.125,15,1514.0778649116714,4,3,0,0.9852281360342515,0.0
2020,120.715,24.135,2,1793.82242868187,1,0,0,-0.0,0.0
2020,120.715,24.145,12,1659.9962427117146,6,1,0,0.5916727785823275,0.0
2020,120.715,24.155,12,1925.893533550867,0,0,1,-0.0,0.0
2020,120.715,24.165,46,915.6340125740152,0,1,0,-0.0,0.0
2020,120.715,24.175,59,578.9714575667463,2,1,1,1.5,0.0
2020,120.715,24.185,23,751.6642342264187,0,0,0,0.0,0.0
2020,120.715,24.195,16,1205.5389913173449,2,1,0,0.9182958340544896,0.0
2020,120.715,24.205,1,409.7528756768447,0,0,0,0.0,0.0
2020,120.725,24.085,4,1146.4460710155277,0,0,0,0.0,0.0
2020,120.725,24.095,3,4044.0217665150644,0,0,0,0.0,0.0
2020,120.725,24.105,5,2034.2516928030286,0,0,0,0.0,0.0
2020,120.725,24.115,10,1005.2259337553962,0,0,0,0.0,0.0
2020,120.725,24.125,1,9524.30037581884,0,1,0,-0.0,0.0
2020,120.725,24.135,2,985.2014534284759,0,1,0,-0.0,0.0
2020,120.725,24.145,13,2713.500654328079,0,0,0,0.0,0.0
2020,120.725,24.155,9,1537.6747089753435,4,0,0,-0.0,0.0
2020,120.725,24.165,54,398.8857468641546,3,0,0,-0.0,0.0
2020,120.725,24.175,191,439.6591672036233,26,7,0,0.7455178428108284,0.0
2020,120.725,24.185,48,446.1619289892839,2,0,0,-0.0,0.0
2020,120.725,24.195,26,1337.5883147695747,0,0,0,0.0,0.0
2020,120.725,24.205,23,1319.0080765126347,2,0,0,-0.0,0.0
2020,120.735,24.085,12,0.0,0,0,0,0.0,0.0
2020,120.735,24.095,16,1245.80220513377,0,0,0,0.0,0.0
2020,120.735,24.105,0,0.0,0,0,0,0.0,0.0
2020,120.735,24.115,10,905.4053543979715,0,0,0,0.0,0.0
2020,120.735,24.125,1,84.84710920727822,0,0,0,0.0,0.0
2020,120.735,24.135,0,0.0,0,0,0,0.0,0.0
2020,120.735,24.145,18,1249.063029669893,4,2,0,0.9182958340544896,0.0
2020,120.735,24.155,4,5749.890541124572,2,0,0,-0.0,0.0
2020,120.735,24.165,93,367.1209872316583,0,0,0,0.0,0.0
2020,120.735,24.175,71,438.8460852868125,4,0,2,0.9182958340544896,0.0
2020,120.735,24.185,17,110.17778480003663,0,0,0,0.0,0.0
2020,120.735,24.195,24,191.2143241039868,0,0,0,0.0,0.0
2020,120.735,24.205,2,269.25917504408494,0,0,0,0.0,0.0
2020,120.745,24.085,0,0.0,0,0,0,0.0,0.0
2020,120.745,24.095,0,0.0,0,0,0,0.0,0.0
2020,120.745,24.105,0,0.0,0,0,0,0.0,0.0
2020,120.745,24.115,2,492.49133355153157,0,0,0,0.0,0.0
2020,120.745,24.125,0,0.0,0,0,0,0.0,0.0
2020,120.745,24.135,0,0.0,0,0,0,0.0,0.0
2020,120.745,24.145,0,0.0,0,0,0,0.0,0.0
2020,120.745,24.155,3,945.8660972919984,0,0,0,0.0,0.0
2020,120.745,24.165,39,226.18493992115486,3,0,0,-0.0,0.0
2020,120.745,24.175,116,122.28230432905931,2,0,0,-0.0,0.0
2020,120.745,24.185,67,193.20927243537778,1,0,0,-0.0,0.0
2020,120.745,24.195,152,152.79724286241265,3,0,0,-0.0,0.0
2020,120.745,24.205,45,144.1511728474747,0,0,0,0.0,0.0
2020,120.755,24.085,0,0.0,0,0,0,0.0,0.0
2020,120.755,24.095,0,0.0,0,0,0,0.0,0.0
2020,120.755,24.105,0,0.0,0,0,0,0.0,0.0
2020,120.755,24.115,0,0.0,0,0,0,0.0,0.0
2020,120.755,24.125,2,309.19268950722295,2,0,0,-0.0,0.0
2020,120.755,24.135,0,0.0,0,0,0,0.0,0.0
2020,120.755,24.145,0,0.0,0,0,0,0.0,0.0
2020,120.755,24.155,0,0.0,0,0,0,0.0,0.0
2020,120.755,24.165,34,365.40963424757075,0,0,0,0.0,0.0
2020,120.755,24.175,27,202.15967438651563,0,0,0,0.0,0.0
2020,120.755,24.185,45,194.36745331300133,0,0,0,0.0,0.0
2020,120.755,24.195,3,628.8531868798894,2,0,0,-0.0,0.0
2020,120.755,24.205,25,293.75447924833554,3,0,0,-0.0,0.0
2021,120.615,24.085,0,0.0,0,0,0,0.0,0.0
2021,120.615,24.095,2,3433.8623857634457,0,0,0,0.0,0.0
2021,120.615,24.105,29,2315.9844809955985,0,0,0,0.0,0.0
2021,120.615,24.115,13,6737.93976461605,5,0,0,-0.0,0.0
2021,120.615,24.125,0,0.0,0,0,0,0.0,0.0
2021,120.615,24.135,9,613.2307051608664,5,0,0,-0.0,0.0
2021,120.615,24.145,25,540.8498104237366,2,2,0,1.0,0.0
2021,120.615,24.155,2,1165.8134676075379,1,1,0,1.0,0.0
2021,120.615,24.165,7,879.417203598217,2,0,0,-0.0,0.0
2021,120.615,24.175,36,858.7959369216192,5,1,0,0.6500224216483541,0.0
2021,120.615,24.185,131,801.1811827155417,13,17,2,1.2627317300909384,0.0
2021,120.615,24.195,32,3505.030031295467,1,0,0,-0.0,0.0
2021,120.615,24.205,21,16009.455090465988,0,0,0,0.0,0.0
2021,120.625,24.085,0,0.0,0,0,0,0.0,0.0
2021,120.625,24.095,23,973.0193011489798,0,0,0,0.0,0.0
2021,120.625,24.105,28,564.1309764147828,4,1,0,0.7219280948873623,0.0
2021,120.625,24.115,7,1444.2523232620822,2,0,0,-0.0,0.0
2021,120.625,24.125,11,303.2285529407361,1,0,0,-0.0,0.0
2021,120.625,24.135,3,401.5423667509852,0,0,0,0.0,0.0
2021,120.625,24.145,14,1308.2565070405606,2,1,0,0.9182958340544896,0.0
2021,120.625,24.155,6,275.9576307288493,5,0,0,-0.0,0.0
2021,120.625,24.165,27,704.9858252452439,1,0,0,-0.0,0.0
2021,120.625,24.175,66,895.0850774443273,12,10,0,0.9940302114769565,0.0
2021,120.625,24.185,44,1053.1674739857115,9,2,1,1.0408520829727552,0.0
2021,120.625,24.195,2,389.03106798125657,2,0,0,-0.0,0.0
2021,120.625,24.205,3,25441.207723067648,0,0,0,0.0,0.0
2021,120.635,24.085,0,0.0,0,0,0,0.0,0.0
2021,120.635,24.095,0,0.0,0,0,0,0.0,0.0
2021,120.635,24.105,22,1404.4671135063654,0,0,0,0.0,0.0
2021,120.635,24.115,39,399.8064069510065,0,0,0,0.0,0.0
2021,120.635,24.125,18,152.96366596179945,0,0,0,0.0,0.0
2021,120.635,24.135,25,649.8824634942899,7,3,0,0.8812908992306927,0.0
2021,120.635,24.145,19,1006.9261668673646,2,3,0,0.9709505944546686,0.0
2021,120.635,24.155,84,1148.382014543895,8,2,0,0.7219280948873623,0.0
2021,120.635,24.165,35,1545.4986425084778,6,6,1,1.3143204867061788,0.0
2021,120.635,24.175,87,825.456238378769,9,2,0,0.6840384356390417,0.0
2021,120.635,24.185,19,713.6774285452206,3,1,0,0.8112781244591328,0.0
2021,120.635,24.195,0,0.0,0,0,0,0.0,0.0
2021,120.635,24.205,0,0.0,0,0,0,0.0,0.0
2021,120.645,24.085,1,1341.1675309698019,0,0,0,0.0,0.0
2021,120.645,24.095,1,1562.860864652476,0,0,0,0.0,0.0
2021,120.645,24.105,6,1018.8955897644969,0,1,0,-0.0,0.0
2021,120.645,24.115,7,841.645484489212,2,0,0,-0.0,0.0
2021,120.645,24.125,4,2528.797818779182,0,0,0,0.0,0.0
2021,120.645,24.135,70,1478.0878946320938,29,3,0,0.4488644887230294,0.0
2021,120.645,24.145,78,1127.4355577895767,9,2,1,1.0408520829727552,0.0
2021,120.645,24.155,84,1174.5130122303299,18,4,0,0.6840384356390417,0.0
2021,120.645,24.165,84,1458.6358507501143,10,7,0,0.9774178175281716,0.0
2021,120.645,24.175,170,755.1341597844877,15,7,1,1.121177460903491,0.0
2021,120.645,24.185,82,1174.8364468205684,8,3,1,1.188721875540867,0.0
2021,120.645,24.195,10,1120.6578138764398,3,0,0,-0.0,0.0
2021,120.645,24.205,0,0.0,0,0,0,0.0,0.0
2021,120.655,24.085,5,645.604226725024,0,0,0,0.0,0.0
2021,120.655,24.095,6,904.4820024994624,0,0,0,0.0,0.0
2021,120.655,24.105,4,1358.416098617688,1,0,0,-0.0,0.0
2021,120.655,24.115,33,1164.0875359886722,6,3,0,0.9182958340544896,0.0
2021,120.655,24.125,17,1577.3271244710822,0,0,0,0.0,0.0
2021,120.655,24.135,29,924.1259632546265,2,1,0,0.9182958340544896,0.0
2021,120.655,24.145,44,525.4225853344374,3,0,0,-0.0,0.0
2021,120.655,24.155,65,675.0895152013129,18,1,0,0.2974722489192896,0.0
2021,120.655,24.165,55,865.5595749644294,14,5,1,1.0762976257251988,0.0
2021,120.655,24.175,15,1161.10085761713,2,6,0,0.8112781244591328,0.0
2021,120.655,24.185,1,6777.244047717775,0,0,0,0.0,0.0
2021,120.655,24.195,19,1867.4304569766912,2,1,0,0.9182958340544896,0.0
2021,120.655,24.205,10,1614.2360097757173,4,2,0,0.9182958340544896,0.0
2021,120.665,24.085,6,287.5911405110441,2,0,0,-0.0,0.0
2021,120.665,24.095,4,537.7910548209977,0,0,0,0.0,0.0
2021,120.665,24.105,29,857.4478962433171,0,0,0,0.0,0.0
2021,120.665,24.115,48,1060.7466344867507,6,1,0,0.5916727785823275,0.0
2021,120.665,24.125,17,1436.9024545813895,0,0,0,0.0,0.0
2021,120.665,24.135,9,941.1530570166688,1,2,0,0.9182958340544896,0.0
2021,120.665,24.145,42,1242.4312625922394,10,0,0,-0.0,0.0
2021,120.665,24.155,129,886.1584749023643,12,7,0,0.9494520153879484,0.0
2021,120.665,24.165,25,541.8019343952859,2,3,0,0.9709505944546686,0.0
2021,120.665,24.175,33,615.996594506285,10,3,0,0.7793498372920851,0.0
2021,120.665,24.185,4,1010.0111379790384,3,0,0,-0.0,0.0
2021,120.665,24.195,3,755.6109203937364,0,0,0,0.0,0.0
2021,120.665,24.205,5,1614.9116813476344,0,0,0,0.0,0.0
2021,120.675,24.085,2,389.9773098776252,0,0,0,0.0,0.0
2021,120.675,24.095,12,775.6419044115265,3,0,0,-0.0,0.0
2021,120.675,24.105,70,830.9041544618646,1,0,0,-0.0,0.0
2021,120.675,24.115,119,628.971521667079,4,8,3,1.456564762130954,0.0
2021,120.675,24.125,56,1498.179105024011,5,1,0,0.6500224216483541,0.0
2021,120.675,24.135,58,1129.186941470465,11,1,0,0.41381685030363374,0.0
2021,120.675,24.145,86,783.1296929831425,13,1,0,0.37123232664087563,0.0
2021,120.675,24.155,36,1071.3230496136835,8,0,0,-0.0,0.0
2021,120.675,24.165,47,1042.7646098415287,3,3,0,1.0,0.0
2021,120.675,24.175,60,648.246251904491,21,5,1,0.908653933541588,0.0
2021,120.675,24.185,19,1213.6070289364222,2,0,0,-0.0,0.0
2021,120.675,24.195,12,795.5264550223352,2,0,0,-0.0,0.0
2021,120.675,24.205,2,4457.143484326612,0,1,0,-0.0,0.0
2021,120.685,24.085,0,0.0,0,0,0,0.0,0.0
2021,120.685,24.095,38,1467.651473894259,2,8,0,0.7219280948873623,0.0
2021,120.685,24.105,64,1100.9862078872718,7,9,1,1.2532975784630431,0.0
2021,120.685,24.115,106,408.5348916126079,3,2,0,0.9709505944546686,0.0
2021,120.685,24.125,34,855.369032407076,1,0,1,1.0,0.0
2021,120.685,24.135,222,522.9903200499664,36,15,0,0.8739810481273578,0.0
2021,120.685,24.145,109,786.5196276925088,16,3,1,0.8841837197791889,0.0
2021,120.685,24.155,94,1093.5074033368664,17,4,1,0.9373012413074896,0.0
2021,120.685,24.165,47,816.3910711675636,18,6,1,1.0211191885631823,0.0
2021,120.685,24.175,126,937.445201482619,33,5,2,0.8200619345557181,0.0
2021,120.685,24.185,27,1074.4264395835146,22,2,0,0.41381685030363374,0.0
2021,120.685,24.195,16,3573.4691901556353,8,0,0,-0.0,0.0
2021,120.685,24.205,1,15750.913984652228,0,0,0,0.0,0.0
2021,120.695,24.085,34,1461.9234737391218,7,1,0,0.5435644431995964,0.0
2021,120.695,24.095,17,286.7303763660303,3,2,0,0.9709505944546686,0.0
2021,120.695,24.105,25,888.858864771344,0,2,0,-0.0,0.0
2021,120.695,24.115,16,697.7052334292354,1,2,0,0.9182958340544896,0.0
2021,120.695,24.125,30,186.08079961873162,0,0,0,0.0,0.0
2021,120.695,24.135,14,2037.311003396547,2,0,0,-0.0,0.0
2021,120.695,24.145,61,601.4371663165217,3,1,0,0.8112781244591328,0.0
2021,120.695,24.155,169,283.60530602639705,8,3,1,1.188721875540867,0.0
2021,120.695,24.165,37,806.1726845045447,10,2,0,0.6500224216483541,0.0
2021,120.695,24.175,42,1568.9189269932733,10,2,0,0.6500224216483541,0.0
2021,120.695,24.185,8,1037.3146471880168,3,1,0,0.8112781244591328,0.0
2021,120.695,24.195,8,2272.2083218162734,0,0,0,0.0,0.0
2021,120.695,24.205,0,0.0,0,0,0,0.0,0.0
2021,120.705,24.085,19,714.2222397949145,5,0,0,-0.0,0.0
2021,120.705,24.095,21,370.8043099220813,1,1,0,1.0,0.0
2021,120.705,24.105,25,355.42038470649715,0,0,0,0.0,0.0
2021,120.705,24.115,31,1453.926235713562,0,0,0,0.0,0.0
2021,120.705,24.125,0,0.0,0,0,0,0.0,0.0
2021,120.705,24.135,5,2228.2418613237655,4,0,0,-0.0,0.0
2021,120.705,24.145,25,1152.0513145179902,8,1,1,0.9219280948873623,0.0
2021,120.705,24.155,32,656.0215922087225,1,0,0,-0.0,0.0
2021,120.705,24.165,30,1623.074549871977,7,0,0,-0.0,0.0
2021,120.705,24.175,6,2613.234230983073,2,1,0,0.9182958340544896,0.0
2021,120.705,24.185,22,2660.0527170476994,0,1,0,-0.0,0.0
2021,120.705,24.195,19,1581.7824284708458,0,0,0,0.0,0.0
2021,120.705,24.205,6,3266.3837229469755,1,0,0,-0.0,0.0
2021,120.715,24.085,2,1141.7235729725649,0,0,0,0.0,0.0
2021,120.715,24.095,13,2095.272401262854,2,0,1,0.9182958340544896,0.0
2021,120.715,24.105,0,0.0,0,0,0,0.0,0.0
2021,120.715,24.115,20,1621.0288051134394,1,0,0,-0.0,0.0
2021,120.715,24.125,17,1475.19170977249,4,3,0,0.9852281360342515,0.0
2021,120.715,24.135,4,2116.0053150437766,1,0,0,-0.0,0.0
2021,120.715,24.145,12,1659.9962427117146,6,1,0,0.5916727785823275,0.0
2021,120.715,24.155,13,2097.361220071679,0,0,1,-0.0,0.0
2021,120.715,24.165,47,903.5164283406306,2,1,0,0.9182958340544896,0.0
2021,120.715,24.175,60,529.1271376437383,3,3,1,1.4488156357251847,0.0
2021,120.715,24.185,23,751.6642342264187,0,0,0,0.0,0.0
2021,120.715,24.195,21,1195.007820083254,2,1,0,0.9182958340544896,0.0
2021,120.715,24.205,2,1596.3167526072027,0,0,0,0.0,0.0
2021,120.725,24.085,5,1095.5779911828013,0,0,0,0.0,0.0
2021,120.725,24.095,1,421.1232292740284,0,0,0,0.0,0.0
2021,120.725,24.105,6,1962.6255869067488,0,0,0,0.0,0.0
2021,120.725,24.115,11,1117.2734139814681,0,0,0,0.0,0.0
2021,120.725,24.125,1,9524.30037581884,0,1,0,-0.0,0.0
2021,120.725,24.135,2,985.2014534284759,0,1,0,-0.0,0.0
2021,120.725,24.145,13,2713.5006543280783,0,0,0,0.0,0.0
2021,120.725,24.155,11,1949.8781526771425,4,0,0,-0.0,0.0
2021,120.725,24.165,64,431.0958691249996,3,0,0,-0.0,0.0
2021,120.725,24.175,200,453.2519387103598,27,8,1,0.9370927081530444,0.0
2021,120.725,24.185,56,420.9440729649271,9,1,0,0.4689955935892812,0.0
2021,120.725,24.195,31,946.6666287221321,0,1,0,-0.0,0.0
2021,120.725,24.205,23,1443.669771165947,1,0,0,-0.0,0.0
2021,120.735,24.085,12,0.0,0,0,0,0.0,0.0
2021,120.735,24.095,16,1245.80220513377,0,0,0,0.0,0.0
2021,120.735,24.105,0,0.0,0,0,0,0.0,0.0
2021,120.735,24.115,11,881.5213097978159,0,0,0,0.0,0.0
2021,120.735,24.125,2,173.14906958914278,0,0,0,0.0,0.0
2021,120.735,24.135,0,0.0,0,0,0,0.0,0.0
2021,120.735,24.145,20,1210.1529074328803,4,2,0,0.9182958340544896,0.0
2021,120.735,24.155,20,1961.6457564037821,2,0,0,-0.0,0.0
2021,120.735,24.165,93,367.1209872316583,0,0,0,0.0,0.0
2021,120.735,24.175,71,434.1954689110017,3,0,2,0.9709505944546686,0.0
2021,120.735,24.185,18,104.48205436552321,0,0,0,0.0,0.0
2021,120.735,24.195,24,191.2143241039868,0,0,0,0.0,0.0
2021,120.735,24.205,2,269.25917504408494,0,0,0,0.0,0.0
2021,120.745,24.085,0,0.0,0,0,0,0.0,0.0
2021,120.745,24.095,0,0.0,0,0,0,0.0,0.0
2021,120.745,24.105,0,0.0,0,0,0,0.0,0.0
2021,120.745,24.115,2,492.49133355153157,0,0,0,0.0,0.0
2021,120.745,24.125,0,0.0,0,0,0,0.0,0.0
2021,120.745,24.135,0,0.0,0,0,0,0.0,0.0
2021,120.745,24.145,0,0.0,0,0,0,0.0,0.0
2021,120.745,24.155,3,945.8660972919984,0,0,0,0.0,0.0
2021,120.745,24.165,73,184.8661027721985,3,0,0,-0.0,0.0
